id,model1,model2,model3
13083,0,0,0
13084,0,0,0
13085,0,0,1500
13112,0,0,0
13113,0,0,0
13114,0,0,0
13115,0,1500,0
13118,0,0,0
13119,0,0,0
13122,0,0,0
13123,0,0,0
13142,0,0,0
13143,0,0,0
13152,0,0,0
13153,0,1500,0
13154,0,0,0
13155,0,0,0
13166,0,0,0
13167,0,0,0
13178,0,0,0
13179,0,0,0
13184,0,1500,0
13185,0,0,0
13186,0,0,0
13187,0,0,0
13204,0,0,0
13205,0,0,0
13210,0,0,0
13211,0,0,0
13226,0,0,0
13227,0,0,0
13228,0,0,0
13229,0,0,0
13230,0,0,0
13231,0,0,0
13234,0,0,0
13235,0,0,0
13238,0,0,0
13239,0,0,0
13248,0,0,0
13249,0,0,0
13260,0,0,0
13261,0,0,1500
13264,0,0,0
13265,0,0,1000
13266,0,0,0
13267,0,0,0
13268,0,0,0
13269,0,0,0
13278,0,0,0
13279,0,0,0
13280,0,0,0
13281,0,1000,0
13290,0,0,0
13291,0,0,0
13294,0,0,0
13295,0,1500,0
13310,0,0,0
13311,0,0,0
13328,0,0,0
13329,0,0,0
13340,0,1500,1500
13341,0,2000,2000
13346,0,0,0
13347,0,2000,2000
13354,0,0,0
13355,0,2000,1500
13368,0,0,0
13369,0,2000,0
13370,0,0,0
13371,0,0,0
13374,0,0,0
13375,0,1500,0
13378,0,2000,2000
13379,0,1500,1500
13380,0,0,0
13381,0,0,0
13386,0,0,0
13387,0,1000,1500
13390,0,0,0
13391,0,1500,0
13394,0,0,0
13395,0,0,0
13412,0,0,0
13413,0,0,0
13426,0,0,0
13427,0,1500,0
13428,0,1500,0
13429,0,0,0
13436,0,1500,1500
13437,0,0,0
13438,0,0,0
13439,0,1500,1500
13446,0,0,0
13447,0,1500,0
13458,0,0,0
13459,0,0,0
13462,0,0,0
13463,0,0,0
13464,0,0,0
13465,0,0,0
13470,0,0,0
13471,0,0,0
13474,0,0,0
13475,0,1500,1500
13484,0,0,0
13485,0,0,0
13488,0,0,0
13489,0,0,0
13498,0,0,0
13499,0,0,0
13502,0,0,0
13503,0,1000,0
13506,0,2000,2000
13507,0,2000,2000
13512,0,0,0
13513,0,2000,0
13520,0,0,0
13521,0,0,0
13522,0,0,0
13523,0,0,0
13528,0,0,0
13529,0,0,0
13530,0,0,0
13531,0,0,0
13532,0,2000,2000
13533,0,1500,1500
13536,0,0,0
13537,0,0,0
13538,0,0,0
13539,0,0,0
13540,0,0,0
13541,0,0,0
13542,0,0,0
13543,0,0,0
13556,0,0,0
13557,0,0,0
13560,0,0,0
13561,0,0,0
13568,0,0,0
13569,0,0,0
13572,0,0,0
13573,0,0,0
13588,0,0,0
13589,0,0,0
13590,0,0,0
13591,0,0,0
13594,0,0,0
13595,0,0,0
13604,0,0,0
13605,0,0,0
13606,0,0,0
13607,0,0,0
13618,0,0,1500
13619,0,1500,0
13624,0,0,0
13625,0,2000,2000
13632,0,0,0
13633,0,1500,0
13640,0,0,0
13641,0,0,0
13642,0,0,0
13643,0,0,0
13648,0,0,0
13649,0,0,0
13654,0,1000,0
13655,0,0,0
13656,0,0,0
13657,0,0,0
13658,0,0,0
13659,0,0,0
13662,0,0,0
13663,0,0,0
13674,0,0,0
13675,0,0,0
13680,0,0,0
13681,0,0,0
13686,0,0,0
13687,0,0,0
13688,0,0,0
13689,0,1000,2000
13696,0,0,0
13697,0,0,0
13724,0,0,0
13725,0,0,1500
13726,0,0,0
13727,0,2000,2000
13730,0,0,0
13731,0,0,0
13734,0,0,0
13735,0,1000,2000
13742,0,0,0
13743,0,0,1000
13746,0,0,0
13747,0,0,0
13768,0,0,0
13769,0,0,0
13770,0,0,0
13771,0,0,0
13772,0,0,0
13773,0,0,0
13778,0,0,0
13779,0,0,0
13780,0,0,0
13781,0,1500,0
13784,0,0,0
13785,0,0,0
13790,0,0,0
13791,0,0,0
13794,0,0,0
13795,0,0,0
13800,0,0,0
13801,0,0,0
13802,0,0,0
13803,0,1500,0
13806,0,0,0
13807,0,0,0
13808,0,0,0
13809,0,0,0
13812,0,0,0
13813,0,0,0
13842,0,0,0
13843,0,0,0
13848,0,0,0
13849,0,2000,2000
13862,0,0,0
13863,0,0,0
13864,0,0,0
13865,0,0,0
13866,0,0,0
13867,0,0,0
13870,0,0,0
13871,0,0,0
13874,0,0,0
13875,0,0,0
13892,0,0,0
13893,0,1500,0
13902,0,0,0
13903,0,0,0
13906,0,0,0
13907,0,0,0
13908,0,0,0
13909,0,1000,1000
13912,0,0,0
13913,0,0,0
13914,0,0,0
13915,0,0,0
13918,0,0,0
13919,0,0,0
13922,0,0,0
13923,0,0,0
13926,0,0,0
13927,0,0,0
13936,0,0,0
13937,0,0,0
13940,0,0,0
13941,0,0,0
13944,0,0,0
13945,0,0,0
13956,0,1000,2000
13957,0,1000,1500
13962,0,0,0
13963,0,0,0
13968,0,1000,0
13969,0,0,0
13970,0,0,0
13971,0,1000,1500
13972,0,0,0
13973,0,1500,0
13974,0,0,0
13975,0,1000,1000
13990,0,0,0
13991,0,0,0
13992,0,0,0
13993,0,0,0
13994,0,0,0
13995,0,0,0
13996,0,0,0
13997,0,0,0
13998,0,0,0
13999,0,0,0
14002,0,0,0
14003,0,0,0
14004,0,0,0
14005,0,0,0
14008,0,0,0
14009,0,0,0
14010,0,0,0
14011,0,1500,1500
14012,0,0,0
14013,0,0,0
14014,0,0,0
14015,0,1000,1000
14018,0,0,0
14019,0,0,0
14034,0,0,0
14035,0,1000,1000
14038,0,0,0
14039,0,1500,0
14048,0,0,0
14049,0,0,0
14054,0,0,0
14055,0,1500,0
14062,0,0,0
14063,0,0,0
14070,0,0,0
14071,0,0,0
14078,0,0,0
14079,0,0,0
14080,0,0,0
14081,0,0,0
14082,0,0,0
14083,0,0,0
14094,0,0,0
14095,0,0,0
14100,0,0,0
14101,0,0,0
14102,0,0,0
14103,0,0,0
14108,0,2000,2000
14109,0,2000,2000
14110,0,0,0
14111,0,2000,0
14112,0,0,0
14113,0,0,0
14122,0,0,0
14123,0,2000,2000
14126,0,0,0
14127,0,0,0
14130,0,0,0
14131,0,0,0
14170,0,0,0
14171,0,0,0
14178,0,0,0
14179,0,0,0
14192,0,0,0
14193,0,1000,1000
14210,0,0,0
14211,0,0,0
14226,0,0,0
14227,0,0,0
14228,0,0,0
14229,0,0,0
14232,0,0,0
14233,0,1000,1000
14234,0,0,0
14235,0,1000,0
14240,0,0,0
14241,0,1000,1000
14244,0,0,0
14245,0,1000,2000
14256,0,0,0
14257,0,0,0
14262,0,0,2000
14263,0,1000,2000
14268,0,0,0
14269,0,0,0
14270,0,0,0
14271,0,0,0
14272,0,0,0
14273,0,0,0
14278,0,1000,1000
14279,0,1500,2000
14282,0,0,1000
14283,0,1500,1500
14284,0,0,0
14285,0,0,0
14288,0,0,0
14289,0,1500,1500
14306,0,0,0
14307,0,0,0
14308,0,0,0
14309,0,2000,0
14326,0,0,0
14327,0,1000,0
14332,0,0,0
14333,0,2000,0
14334,0,0,0
14335,0,0,0
14338,0,2000,2000
14339,0,1000,0
14342,0,0,0
14343,0,1000,0
14356,0,0,0
14357,0,0,0
14358,0,0,0
14359,0,0,0
14366,0,0,0
14367,0,2000,0
14378,0,0,0
14379,0,0,0
14380,0,0,0
14381,0,2000,2000
14388,0,0,0
14389,0,1000,1000
14390,0,0,0
14391,0,0,0
14394,0,0,0
14395,0,0,1000
14404,0,0,0
14405,0,0,0
14408,0,0,0
14409,0,0,0
14418,0,0,0
14419,0,0,0
14430,0,0,0
14431,0,0,0
14436,0,0,0
14437,0,0,0
14440,0,0,0
14441,0,0,0
14442,0,0,0
14443,0,0,0
14444,0,0,0
14445,0,0,0
14456,0,0,0
14457,0,0,0
14462,0,0,0
14463,0,2000,2000
14464,0,0,0
14465,0,0,0
14468,0,0,0
14469,0,0,0
14474,0,0,0
14475,0,0,0
14478,0,0,0
14479,0,0,0
14480,0,0,0
14481,0,0,0
14488,0,0,0
14489,0,0,0
14518,0,0,0
14519,0,2000,2000
14520,0,0,0
14521,0,1000,0
14524,0,0,0
14525,0,0,0
14526,0,0,0
14527,0,0,0
14540,0,0,0
14541,0,0,0
14542,0,0,0
14543,0,0,0
14548,0,0,0
14549,0,0,0
14550,0,0,0
14551,0,0,0
14574,0,0,0
14575,0,0,0
14576,0,0,0
14577,0,1000,0
14590,0,0,0
14591,0,0,0
14594,0,0,0
14595,0,2000,0
14596,0,0,0
14597,0,0,0
14608,0,0,0
14609,0,0,0
14610,0,0,0
14611,0,0,0
14614,0,0,0
14615,0,0,0
14622,0,0,0
14623,0,0,0
14626,0,0,0
14627,0,0,0
14634,0,0,0
14635,0,0,0
14638,0,0,0
14639,0,0,0
14640,0,0,0
14641,0,0,0
14644,0,0,0
14645,0,0,0
14646,0,0,0
14647,0,0,0
14648,0,0,0
14649,0,0,0
14654,0,0,0
14655,0,0,0
14656,0,0,0
14657,0,0,0
14666,0,0,0
14667,0,0,0
14672,0,0,0
14673,0,0,0
14674,0,0,0
14675,0,0,0
14676,0,0,0
14677,0,0,0
14678,0,0,0
14679,0,0,0
14682,0,0,0
14683,0,0,0
14686,0,0,0
14687,0,0,0
14688,0,0,0
14689,0,0,0
14690,0,0,0
14691,0,0,0
14692,0,0,0
14693,0,0,0
14700,0,0,0
14701,0,0,0
14702,0,0,0
14703,0,0,0
14714,0,0,0
14715,0,0,0
14720,0,0,0
14721,0,0,0
14722,0,0,0
14723,0,0,1500
14734,0,0,0
14735,0,1500,0
14736,0,0,0
14737,0,0,0
14748,0,0,0
14749,0,0,0
14750,0,0,0
14751,0,0,0
14768,0,0,0
14769,0,1500,1500
14770,0,0,0
14771,0,1500,0
14776,0,0,0
14777,0,1000,0
14790,0,0,0
14791,0,0,0
14792,0,0,0
14793,0,0,0
14796,0,0,0
14797,0,0,0
14800,0,0,0
14801,0,0,0
14806,0,0,0
14807,0,0,0
14808,0,0,0
14809,0,2000,2000
14822,0,0,0
14823,0,0,0
14840,0,0,0
14841,0,2000,1500
14844,0,0,0
14845,0,0,0
14846,0,0,0
14847,0,1500,0
14848,0,0,0
14849,0,0,0
14852,0,0,0
14853,0,0,2000
14866,0,0,0
14867,0,0,0
14868,0,0,0
14869,0,0,2000
14872,0,0,0
14873,0,1500,1500
14874,0,0,0
14875,0,0,0
14876,0,0,0
14877,0,0,0
14884,0,0,0
14885,0,0,0
14892,0,0,0
14893,0,1500,1500
14912,0,0,0
14913,0,0,0
14916,0,0,0
14917,0,0,0
14918,0,0,0
14919,0,0,0
14920,0,0,0
14921,0,0,0
14946,0,0,0
14947,0,1000,1500
14952,0,0,0
14953,0,0,0
14954,0,0,0
14955,0,0,0
14958,0,0,0
14959,0,0,0
14962,0,0,0
14963,0,0,0
14964,0,0,0
14965,0,0,0
14968,0,0,0
14969,0,0,0
14984,0,0,0
14985,0,0,0
14992,0,0,0
14993,0,2000,2000
14994,0,0,0
14995,0,0,0
14996,0,0,0
14997,0,0,0
15000,0,0,0
15001,0,0,0
15004,0,0,0
15005,0,0,0
15006,0,0,0
15007,0,0,0
15010,0,0,0
15011,0,0,0
15014,0,0,0
15015,0,0,0
15016,0,0,0
15017,0,0,0
15018,0,0,0
15019,0,0,0
15028,0,0,0
15029,0,0,0
15036,0,0,0
15037,0,0,0
15038,0,0,0
15039,0,0,0
15040,0,0,1500
15041,0,1500,0
15054,0,0,0
15055,0,1500,1500
15058,0,1500,0
15059,0,0,0
15062,0,2000,2000
15063,0,1000,1000
15064,0,1000,2000
15065,0,2000,2000
15066,0,1000,1500
15067,0,0,0
15068,0,0,0
15069,0,0,0
15072,0,0,0
15073,0,0,0
15078,0,0,0
15079,0,1500,2000
15080,0,0,0
15081,0,1500,2000
15088,0,0,0
15089,0,0,0
15090,0,0,0
15091,0,1500,0
15100,0,0,0
15101,0,0,0
15104,0,0,0
15105,0,0,0
15108,0,0,0
15109,0,0,0
15112,0,0,0
15113,0,0,0
15114,0,0,0
15115,0,0,0
15130,0,0,0
15131,0,1000,1500
15132,0,0,0
15133,0,0,0
15138,0,0,0
15139,0,0,0
15144,0,0,0
15145,0,0,0
15152,0,0,0
15153,0,1000,1000
15158,0,0,0
15159,0,0,0
15160,0,0,0
15161,0,0,0
15164,0,0,0
15165,0,0,0
15168,0,0,0
15169,0,1000,1000
15184,0,0,0
15185,0,0,0
15190,0,0,0
15191,0,0,0
15194,0,0,0
15195,0,0,0
15200,0,0,0
15201,0,0,0
15202,0,0,0
15203,0,0,0
15206,0,0,0
15207,0,0,0
15210,0,0,0
15211,0,0,0
15214,0,0,0
15215,0,0,0
15220,0,0,0
15221,0,1000,0
15222,0,0,0
15223,0,0,0
15228,0,0,0
15229,0,1500,0
15234,0,0,0
15235,0,0,0
15236,0,0,0
15237,0,0,0
15240,0,0,0
15241,0,0,0
15242,0,0,0
15243,0,0,0
15252,0,0,0
15253,0,0,0
15254,0,0,0
15255,0,0,0
15260,0,0,0
15261,0,1000,0
15264,0,0,0
15265,0,2000,0
15272,0,0,0
15273,0,0,0
15280,0,0,0
15281,0,0,0
15286,0,0,0
15287,0,0,0
15288,0,0,0
15289,0,0,0
15292,0,0,0
15293,0,0,0
15294,0,0,0
15295,0,0,0
15296,0,0,0
15297,0,0,0
15298,0,0,0
15299,0,0,0
15300,0,0,0
15301,0,0,0
15306,0,0,0
15307,0,0,0
15310,0,0,0
15311,0,0,0
15318,0,0,0
15319,0,0,0
15320,0,0,0
15321,0,0,0
15322,0,0,0
15323,0,1500,2000
15324,0,1000,2000
15325,0,2000,2000
15330,0,0,0
15331,0,0,0
15332,0,0,0
15333,0,0,0
15334,0,0,0
15335,0,0,0
15336,0,0,0
15337,0,0,0
15338,0,0,0
15339,0,0,0
15350,0,0,0
15351,0,0,0
15356,0,0,0
15357,0,0,0
15360,0,0,0
15361,0,0,0
15372,0,0,0
15373,0,0,0
15378,0,0,0
15379,0,0,0
15382,0,0,0
15383,0,0,0
15394,0,0,0
15395,0,1000,0
15396,0,0,0
15397,0,0,0
15398,0,0,0
15399,0,0,0
15414,0,0,0
15415,0,0,0
15418,0,0,0
15419,0,0,0
15420,0,0,0
15421,0,0,0
15426,0,0,0
15427,0,0,0
15430,0,0,0
15431,0,0,0
15432,0,0,0
15433,0,0,0
15444,0,0,0
15445,0,0,0
15450,0,0,0
15451,0,0,0
15454,0,0,0
15455,0,0,0
15458,0,0,0
15459,0,1000,0
15462,0,0,0
15463,0,0,0
15466,0,0,0
15467,0,0,0
15480,0,2000,2000
15481,0,2000,2000
15484,0,0,0
15485,0,0,0
15488,0,0,0
15489,0,0,0
15494,0,0,0
15495,0,2000,2000
15508,0,0,0
15509,0,0,0
15516,0,0,0
15517,0,0,0
15522,0,0,0
15523,0,0,0
15526,0,0,0
15527,0,0,0
15534,0,0,0
15535,0,0,0
15546,0,0,0
15547,0,0,0
15556,0,0,0
15557,0,1000,0
15572,0,0,0
15573,0,0,0
15576,0,0,0
15577,0,0,0
15584,0,0,0
15585,0,0,0
15600,0,0,0
15601,0,0,0
15604,0,0,0
15605,0,0,0
15614,0,0,0
15615,0,0,0
15620,0,0,0
15621,0,0,0
15622,0,0,0
15623,0,0,2000
15628,0,0,0
15629,0,0,0
15630,0,0,0
15631,0,0,0
15638,0,0,0
15639,0,0,0
15646,0,0,0
15647,0,1000,2000
15654,0,0,0
15655,0,1000,1500
15660,0,0,0
15661,0,0,0
15674,0,0,0
15675,0,2000,2000
15676,0,0,0
15677,0,0,0
15678,0,0,0
15679,0,0,0
15680,0,0,0
15681,0,0,0
15690,0,0,0
15691,0,0,0
15704,0,1500,0
15705,0,0,0
15706,0,0,0
15707,0,0,0
15710,0,0,0
15711,0,0,0
15720,0,0,0
15721,0,0,0
15724,0,0,0
15725,0,0,0
15726,0,0,0
15727,0,0,0
15732,0,0,0
15733,0,1500,0
15742,0,0,0
15743,0,1500,2000
15744,0,0,0
15745,0,0,0
15758,0,0,0
15759,0,0,0
15784,0,0,0
15785,0,0,0
15790,0,0,0
15791,0,0,2000
15808,0,0,0
15809,0,0,0
15820,0,0,0
15821,0,0,0
15822,0,0,0
15823,0,0,0
15826,0,0,0
15827,0,0,0
15832,0,0,0
15833,0,0,0
15846,0,0,0
15847,0,1000,1000
15848,0,0,0
15849,0,0,0
15850,0,0,0
15851,0,0,0
15852,0,0,1000
15853,0,1500,1500
15856,0,0,0
15857,0,1500,1500
15862,0,0,0
15863,0,1500,0
15864,0,1500,0
15865,0,0,0
15886,0,0,0
15887,0,0,0
15892,0,0,0
15893,0,0,0
15898,0,0,0
15899,0,1000,1000
15900,0,0,0
15901,0,1000,0
15914,0,0,0
15915,0,0,0
15916,0,0,0
15917,0,0,0
15928,0,0,0
15929,0,0,0
15932,0,0,0
15933,0,1000,0
15934,0,0,0
15935,0,0,0
15936,0,0,0
15937,0,0,0
15940,0,0,1000
15941,0,1000,1000
15946,0,0,0
15947,0,0,0
15948,0,0,0
15949,0,1000,0
15952,0,0,0
15953,0,0,0
15954,0,0,0
15955,0,2000,0
15964,0,0,0
15965,0,0,0
15968,0,0,0
15969,0,0,0
15970,0,0,0
15971,0,0,0
15980,0,0,0
15981,0,0,0
16004,0,0,0
16005,0,0,0
16008,0,0,0
16009,0,0,0
16030,0,0,0
16031,0,0,0
16038,0,0,0
16039,0,0,0
16040,0,0,0
16041,0,1500,2000
16058,0,0,0
16059,0,0,0
16068,0,0,0
16069,0,0,0
16072,0,0,0
16073,0,0,0
16074,0,0,0
16075,0,0,0
16080,0,0,0
16081,0,0,0
16086,0,0,0
16087,0,2000,2000
16088,0,0,0
16089,0,0,0
16090,0,0,0
16091,0,0,0
16094,0,0,0
16095,0,0,0
16110,0,0,0
16111,0,1000,1000
16132,0,0,0
16133,0,0,0
16136,0,0,0
16137,0,0,0
16140,0,0,0
16141,0,0,0
16148,0,0,0
16149,0,0,0
16150,0,0,0
16151,0,0,0
16152,0,0,0
16153,0,0,0
16168,0,0,0
16169,0,0,0
16172,0,0,0
16173,0,0,0
16190,0,0,0
16191,0,0,0
16192,0,0,0
16193,0,0,0
16198,0,0,0
16199,0,0,0
16208,0,0,0
16209,0,0,2000
16212,0,0,0
16213,0,2000,2000
16216,0,0,0
16217,0,0,0
16226,0,0,1500
16227,0,1500,1000
16238,0,0,0
16239,0,0,0
16246,0,0,0
16247,0,0,1500
16248,0,0,0
16249,0,0,0
16250,0,0,1000
16251,0,0,0
16254,0,0,0
16255,0,0,0
16258,0,0,0
16259,0,0,0
16260,0,0,0
16261,0,0,0
16268,0,0,0
16269,0,0,0
16272,0,0,0
16273,0,0,0
16274,0,0,0
16275,0,0,0
16276,0,0,0
16277,0,0,0
16282,0,0,0
16283,0,0,0
16284,0,2000,0
16285,0,1500,1500
16286,0,0,0
16287,0,0,0
16292,0,0,0
16293,0,0,0
16294,0,0,0
16295,0,0,1500
16296,0,0,0
16297,0,1500,1500
16314,0,0,0
16315,0,0,0
16320,0,0,0
16321,0,0,0
16322,0,0,0
16323,0,0,0
16326,0,0,0
16327,0,1500,1500
16330,0,0,0
16331,0,0,0
16338,0,0,0
16339,0,0,0
16350,0,0,0
16351,0,2000,1500
16352,0,0,0
16353,0,2000,2000
16354,0,0,0
16355,0,0,0
16368,0,0,0
16369,0,0,1500
16372,0,1000,0
16373,0,1000,1000
16378,0,0,0
16379,0,2000,2000
16390,0,0,0
16391,0,2000,0
16394,0,0,0
16395,0,1500,1500
16396,0,0,0
16397,0,0,0
16408,0,0,0
16409,0,0,0
16410,0,0,0
16411,0,0,0
16422,0,0,0
16423,0,1500,1500
16432,0,0,0
16433,0,0,0
16472,0,0,0
16473,0,0,0
16474,0,0,0
16475,0,0,0
16490,0,0,0
16491,0,0,0
16496,0,0,0
16497,0,0,0
16502,0,0,0
16503,0,0,1500
16504,0,0,0
16505,0,0,0
16508,0,0,0
16509,0,0,0
16526,0,0,0
16527,0,0,0
16530,0,0,0
16531,0,0,0
16534,0,0,0
16535,0,0,0
16536,0,0,0
16537,0,0,0
16544,0,0,0
16545,0,0,0
16552,0,0,0
16553,0,1000,1000
16560,0,0,0
16561,0,0,0
16564,0,0,0
16565,0,1500,0
16566,0,1000,2000
16567,0,1000,0
16572,0,0,0
16573,0,0,0
16574,0,0,2000
16575,0,1500,0
16582,0,0,0
16583,0,0,0
16586,0,0,0
16587,0,0,0
16594,0,0,0
16595,0,0,0
16602,0,0,0
16603,0,0,0
16618,0,0,0
16619,0,0,0
16628,0,0,0
16629,0,2000,1000
16642,0,0,0
16643,0,0,0
16644,0,0,0
16645,0,0,0
16660,0,0,0
16661,0,0,0
16664,0,0,0
16665,0,2000,2000
16666,0,0,0
16667,0,0,0
16682,0,0,0
16683,0,0,0
16686,0,0,0
16687,0,0,0
16692,0,0,0
16693,0,0,0
16698,0,0,0
16699,0,0,0
16700,0,2000,2000
16701,0,1500,1000
16704,0,0,0
16705,0,0,0
16708,0,0,0
16709,0,0,0
16712,0,0,0
16713,0,0,0
16724,0,0,0
16725,0,2000,0
16726,0,0,0
16727,0,1000,0
16730,0,0,0
16731,0,0,0
16740,0,0,0
16741,0,0,0
16746,0,0,0
16747,0,0,0
16756,0,0,0
16757,0,0,0
16762,0,0,0
16763,0,0,0
16768,0,0,0
16769,0,0,0
16778,0,0,0
16779,0,2000,0
16784,0,0,0
16785,0,1500,0
16800,0,0,0
16801,0,0,0
16808,0,2000,0
16809,0,1500,1500
16816,0,0,0
16817,0,0,0
16834,0,0,0
16835,0,0,1000
16838,0,2000,0
16839,0,1000,1000
16840,0,0,0
16841,0,1500,1500
16846,0,0,0
16847,0,0,0
16850,0,0,0
16851,0,1500,0
16852,0,0,0
16853,0,0,0
16858,0,0,0
16859,0,0,0
16862,0,0,0
16863,0,0,0
16864,0,0,0
16865,0,1000,1000
16876,0,0,0
16877,0,0,0
16882,0,0,0
16883,0,0,0
16892,0,0,0
16893,0,0,0
16894,0,0,0
16895,0,0,0
16902,0,0,0
16903,0,1500,1000
16906,0,0,0
16907,0,0,0
16908,0,0,0
16909,0,1500,1000
16910,0,0,0
16911,0,0,0
16914,0,0,0
16915,0,1000,0
16920,0,0,0
16921,0,1500,2000
16922,0,0,0
16923,0,0,0
16926,0,0,0
16927,0,0,0
16942,0,0,0
16943,0,0,0
16956,0,0,0
16957,0,0,0
16970,0,0,0
16971,0,0,0
16976,0,0,0
16977,0,0,0
16988,0,0,0
16989,0,0,0
16998,0,0,0
16999,0,0,0
17000,0,1000,1000
17001,0,2000,0
17008,0,0,0
17009,0,2000,2000
17010,0,0,0
17011,0,1000,1000
17012,0,0,0
17013,0,2000,0
17020,0,0,0
17021,0,0,0
17022,0,0,0
17023,0,1000,1500
17024,0,0,0
17025,0,0,0
17028,0,0,0
17029,0,0,0
17036,0,0,0
17037,0,0,0
17042,0,0,0
17043,0,0,0
17046,0,0,0
17047,0,0,0
17066,0,0,0
17067,0,0,0
17080,0,0,0
17081,0,0,2000
17082,0,0,0
17083,0,0,0
17084,0,0,0
17085,0,0,0
17088,0,0,0
17089,0,0,0
17092,0,0,0
17093,0,0,0
17096,0,0,0
17097,0,0,0
17108,0,0,0
17109,0,0,0
17110,0,0,0
17111,0,0,0
17112,0,0,0
17113,0,0,0
17124,0,0,0
17125,0,1500,0
17130,0,0,0
17131,0,0,0
17132,0,0,0
17133,0,0,0
17134,0,0,0
17135,0,0,0
17136,0,0,0
17137,0,0,0
17138,0,0,0
17139,0,0,0
17144,0,0,0
17145,0,0,0
17146,0,0,0
17147,0,0,0
17156,0,0,0
17157,0,0,0
17158,0,0,0
17159,0,0,0
17172,0,0,0
17173,0,0,0
17176,0,0,0
17177,0,2000,0
17184,0,0,0
17185,0,2000,0
17186,0,0,0
17187,0,0,0
17192,0,0,0
17193,0,0,0
17194,0,0,0
17195,0,0,0
17196,0,0,0
17197,0,0,0
17198,0,0,0
17199,0,0,0
17206,0,0,0
17207,0,0,0
17212,0,0,0
17213,0,0,0
17214,0,0,0
17215,0,1500,0
17216,0,0,0
17217,0,2000,0
17222,0,0,0
17223,0,0,0
17226,0,0,0
17227,0,0,0
17228,0,0,0
17229,0,2000,0
17234,0,0,0
17235,0,1000,1500
17238,0,0,0
17239,0,2000,0
17250,0,0,0
17251,0,0,0
17260,0,0,0
17261,0,0,0
17262,0,0,0
17263,0,2000,0
17264,0,0,0
17265,0,0,0
17268,0,0,0
17269,0,2000,1000
17280,0,0,0
17281,0,0,0
17282,0,0,0
17283,0,0,0
17286,0,1000,0
17287,0,0,0
17294,0,0,0
17295,0,0,0
17298,0,0,0
17299,0,0,0
17308,0,0,0
17309,0,2000,0
17316,0,0,0
17317,0,0,0
17320,0,0,0
17321,0,0,0
17326,0,0,0
17327,0,1500,1500
17328,0,0,0
17329,0,0,0
17330,0,0,0
17331,0,0,0
17340,0,0,0
17341,0,0,0
17348,0,0,0
17349,0,0,0
17352,0,0,0
17353,0,0,0
17360,0,0,0
17361,0,0,0
17376,0,0,0
17377,0,0,0
17378,0,0,0
17379,0,0,0
17388,0,0,0
17389,0,0,0
17396,0,0,0
17397,0,0,0
17404,0,0,0
17405,0,0,0
17414,0,0,0
17415,0,0,0
17420,0,0,0
17421,0,0,0
17426,0,0,0
17427,0,0,0
17430,0,0,0
17431,0,1000,0
17442,0,0,0
17443,0,2000,2000
17444,0,0,0
17445,0,0,0
17446,0,0,0
17447,0,0,0
17448,0,0,0
17449,0,0,0
17450,0,0,0
17451,0,0,0
17452,0,0,0
17453,0,0,0
17458,0,0,0
17459,0,0,0
17464,0,0,0
17465,0,0,0
17468,0,0,0
17469,0,0,0
17470,0,0,0
17471,0,0,0
17472,0,0,0
17473,0,0,0
17480,0,0,0
17481,0,1000,0
17492,0,0,0
17493,0,0,0
17498,0,0,0
17499,0,0,0
17506,0,0,0
17507,0,0,0
17510,0,0,0
17511,0,1500,0
17518,0,0,0
17519,0,2000,2000
17522,0,0,0
17523,0,1000,1000
17530,0,0,0
17531,0,2000,1000
17536,0,0,0
17537,0,1000,0
17542,0,0,0
17543,0,0,0
17546,0,0,0
17547,0,0,0
17548,0,0,0
17549,0,0,0
17550,0,1500,0
17551,0,0,0
17552,0,0,0
17553,0,0,0
17554,0,0,0
17555,0,0,0
17556,0,0,0
17557,0,0,0
17560,0,0,0
17561,0,0,0
17566,0,0,0
17567,0,0,0
17570,0,0,0
17571,0,0,0
17572,0,0,0
17573,0,0,0
17578,0,0,0
17579,0,0,0
17580,0,0,0
17581,0,0,0
17590,0,0,0
17591,0,0,0
17592,0,0,0
17593,0,0,0
17594,0,0,0
17595,0,0,0
17598,0,0,0
17599,0,0,0
17602,0,0,0
17603,0,1000,0
17604,0,0,0
17605,0,0,0
17606,0,0,0
17607,0,0,0
17608,0,0,0
17609,0,0,0
17612,0,0,0
17613,0,0,0
17616,0,0,0
17617,0,1000,0
17620,0,0,0
17621,0,0,0
17632,0,0,0
17633,0,0,0
17642,0,2000,1000
17643,0,1000,1500
17650,0,0,0
17651,0,0,0
17652,0,0,0
17653,0,1000,0
17656,0,0,0
17657,0,0,0
17658,0,0,0
17659,0,0,0
17664,0,0,0
17665,0,0,0
17676,0,0,0
17677,0,2000,0
17680,0,0,0
17681,0,0,0
17682,0,0,0
17683,0,2000,0
17684,0,0,0
17685,0,0,0
17688,0,0,0
17689,0,2000,2000
17692,0,0,0
17693,0,0,1000
17694,0,0,0
17695,0,1500,1500
17696,0,0,0
17697,0,0,0
17704,0,0,0
17705,0,0,0
17712,0,0,0
17713,0,0,1500
17714,0,0,0
17715,0,0,0
17738,0,0,0
17739,0,1500,1500
17742,0,1500,0
17743,0,2000,0
17750,0,0,0
17751,0,0,0
17758,0,0,0
17759,0,0,0
17762,0,0,0
17763,0,0,0
17768,0,0,0
17769,0,0,0
17772,0,0,0
17773,0,0,0
17774,0,0,0
17775,0,0,0
17776,0,0,0
