id,money,college,score,num,order,consume,consumesum,consumeavg,consumemax,remaindersum,remainderavg,remaindermax,其他 ,图书馆,开水,教务处,文印中心,校医院,校车,洗衣房 ,淋浴,超市,食堂 ,zongji,engeer,time_stamp
4025,2000,6,1060,1570,0.675159236,1866,13144.86,7.044405145,1000,499448.36,267.6572133,1056.07,0,309.93,3451.4,0,43.5,0,1313.3,3.6,138.55,142.8,1181.78,6584.86,0.179469267,3
4046,2000,6,1081,1570,0.688535032,861,4023.93,4.673554007,100,23929.08,27.79219512,103.91,3.2,87.1,549.47,23.7,0,0,68.89,26.34,76.47,311.9,876.86,2023.93,0.433246209,68
4178,2000,6,1207,1570,0.768789809,849,7639.13,8.913803967,400,118619.89,138.4129405,404.34,0,51.9,1131.64,0,0,0,30.6,12.48,29.9,891.1,1509.69,3657.31,0.412786994,33
4179,2000,6,1208,1570,0.769426752,1076,7597.97,7.061310409,500,127859.41,118.828448,570.74,0,105.58,2839.66,0,11,0,487.68,14.7,141.65,24,253.7,3877.97,0.065420826,-1
4315,2000,6,1338,1570,0.852229299,1611,8464.16,5.253978895,200,97563.69,60.56094972,269.29,0,65.18,1090.84,0,4.5,13.8,887.8,28.98,407.41,112.1,1030.05,3640.66,0.282929469,11
4348,2000,6,1371,1570,0.873248408,1968,11416.7,5.768923699,200,143331.24,72.42609399,219.54,1.98,110.3,955.04,2.2,9.8,0,235.8,26.52,51.2,612.6,3224.52,5229.96,0.616547737,101
4349,2000,6,1372,1570,0.87388535,1444,11570.39,8.012735457,400,96688.9,66.95907202,402.08,0,153.15,2217.49,2.5,14.2,10.5,1218.05,18.8,255.4,81.6,1230.7,5202.39,0.236564348,-1
4388,2000,6,1411,1570,0.898726115,1867,10059.72,5.385289079,100,74651.08,39.96310493,139.09,0,172.3,1409.47,11,24,0,318.6,0,58.5,854.4,1894.27,4742.54,0.399420985,57
4448,2000,6,1465,1570,0.933121019,2036,9802,4.8119784,200,134160.29,65.86170349,214.39,0,35.6,1109.65,30.5,14.2,0,213.8,6.9,66.6,801.6,2535.91,4814.76,0.526694996,41
4458,2000,6,1475,1570,0.939490446,2314,12586.74,5.434689119,200,234815.7,101.3884715,229.81,2.65,115.33,1645.4,55,1.6,0,363.9,12.84,101.42,468.02,3105.06,5871.22,0.528861123,201
4622,2000,3,1401,2304,0.608072917,2059,11568.2,5.585803959,450,310655.95,150.002873,452.51,0,136.7,562.99,26,20,0,719.11,43.14,570.73,312.6,2772.22,5163.49,0.53688881,213
4623,2000,3,1402,2304,0.608506944,1261,13011.05,10.31804124,350,178874.54,141.8513402,358.46,202.9,63.55,0,47,6.8,0,2487,328.3,2708.2,0,32.7,5876.45,0.005564584,2
4644,2000,3,1421,2304,0.616753472,1434,8924.72,6.214986072,500,434282.57,302.425188,596.69,0,0,883.38,5,12,0,310.34,34.68,112.33,492.2,2534.79,4384.72,0.578096207,11
4645,2000,3,1422,2304,0.6171875,1042,10263.3,9.849616123,200,136087.41,130.6021209,312.65,0,90.1,1484.3,0,0,0,2298.4,28.8,244.4,130.8,686.5,4963.3,0.138315234,-1
4670,2000,3,1443,2304,0.626302083,1301,7506.1,5.703723404,150,57565.19,43.74254559,152.37,20,114.5,267.16,19.2,0,0,179,25.36,306.27,256.8,2361.89,3550.18,0.665287394,106
4671,2000,3,1444,2304,0.626736111,476,5124.22,10.76516807,100,16272.54,34.1860084,113.15,0,28.85,418.57,10,11.5,0,199,196.3,1372.4,346.6,21,2604.22,0.008063835,10
4761,2000,3,1528,2304,0.663194444,1315,11344.41,8.626927757,200,109499.88,83.26987072,228.52,0,114.15,1750.7,0,10.5,74.5,2004.18,21.6,251.62,377.9,989.26,5594.41,0.176830086,-1
4812,2000,3,1577,2304,0.684461806,1315,9057.91,6.888144487,200,151501.32,115.2101293,290.97,0,27.25,1127.9,10.5,0,0,153.9,36.48,136.4,965.83,1895.15,4353.41,0.435325412,25
4813,2000,3,1578,2304,0.684895833,1382,13347.42,9.65804631,200,111177.54,80.44684515,208.59,96.68,123.75,2186.51,0,4.9,6,2391.7,64.48,219.5,561,642.9,6297.42,0.102089427,-1
4848,2000,3,1613,2304,0.700086806,1700,8877.49,5.222052941,200,118441.38,69.6714,220.65,0,172.4,470.7,4.9,2.8,0,119.6,4.68,83.1,297.5,3332.49,4488.17,0.742505297,143
4849,2000,3,1614,2304,0.700520833,1918,9571.53,4.990370177,200,134354.1,70.04906152,212.13,0,126.7,1453.35,0,56.5,21,1240.8,3.6,477.95,351.2,1109.03,4840.13,0.229132275,5
4873,2000,3,1638,2304,0.7109375,1212,10483.41,8.649678218,200,136981.48,113.0210231,284.01,0,209.35,1865.3,14.5,17.8,28.5,1803.68,59.94,227.58,190,766.76,5183.41,0.147925786,-1
4978,2000,3,1743,2304,0.756510417,1635,8032.06,4.912574924,100,137834.06,84.30217737,162.37,1,33.62,672.02,13.7,0,9.5,231.26,27.24,35.25,75.4,2643.87,3742.86,0.706376942,109
4979,2000,3,1744,2304,0.756944444,1162,8289.36,7.133700516,200,120734.37,103.9022117,254.75,60.42,110.9,2138.44,12,0,0,1189.65,3.6,102.58,112.75,309.02,4039.36,0.076502218,2
5038,2000,3,1803,2304,0.782552083,1665,8951.55,5.353797847,300,182470.51,109.1330801,303.02,0,26.41,768.75,24.8,14,0,199.83,95.94,170.24,276.4,2675.18,4251.55,0.629224636,174
5077,2000,3,1842,2304,0.799479167,1825,11849.54,6.49289863,200,241636.62,132.4036274,604.32,0,322.75,1885.3,2.5,24.85,16,1787.05,49.52,169.56,174.3,1427.71,5859.54,0.243655645,18
5190,2000,3,1955,2304,0.848524306,1431,10801.18,7.54799441,400,206677.05,144.4284067,406.57,0,91.1,1383.15,0,0,0,133.45,18.4,96.2,793.1,2667.58,5182.98,0.514680744,60
5318,2000,3,2081,2304,0.903211806,2399,12975.6,5.39750416,300,211835.33,88.11785774,300.1,0.02,189.95,1602.79,0,12,0.5,377.9,73.68,63.2,626.1,3324.7,6270.84,0.530184154,104
5319,2000,3,2082,2304,0.903645833,1640,13230.86,8.062681292,200,126794.77,77.26677026,210.93,0,547.98,1672.87,33,18.2,0.5,1950.26,86.64,158.29,670.6,1243.02,6381.36,0.194789199,4
5424,2000,3,2182,2304,0.947048611,2001,8373.48,4.182557443,100,122603.63,61.24057443,162.55,0,44.4,1012.72,5.5,4,0,255.2,31.74,62.6,153.3,2374.3,3943.76,0.602039678,166
5617,2000,4,1474,2416,0.610099338,1840,7902.72,4.285639913,500,142339.66,77.19070499,513.47,0,209.12,582.84,13.2,18.05,0,61.4,46.02,279.33,370.1,2265.5,3845.56,0.58912096,270
5659,2000,4,1516,2416,0.627483444,1197,6218.53,5.182108333,200,69675.78,58.06315,203.4,0,158.8,384.24,0,43.7,0,176.6,87.9,141.13,348.1,1668.7,3009.17,0.554538295,10
5664,2000,4,1521,2416,0.62955298,419,1412.39,3.362833333,200,33205.75,79.06130952,227.03,0,30.5,9.3,0.1,10.3,0,22,80.46,137.8,174.9,277.98,743.34,0.373960772,1
5665,2000,4,1522,2416,0.629966887,545,1353.33,2.42967684,100,41696.94,74.85985637,147.59,0,3.4,8.13,0,13.35,0,194,81.3,202.1,63.7,11.35,577.33,0.019659467,6
5676,2000,4,1533,2416,0.634519868,1299,8634.97,6.637179093,200,172219.88,132.3750038,614.25,0,0,656.99,15.6,0,0,428.21,0,347.6,730.6,1992.97,4171.97,0.477704777,8
5715,2000,4,1570,2416,0.649834437,1875,11098.59,5.909792332,500,313601.69,166.9870554,502.76,0,99.1,613.05,29.7,91.25,0,132.7,101.22,195,583.45,3680.12,5525.59,0.666013946,59
5732,2000,4,1585,2416,0.656043046,1669,10084.91,6.0136613,400,148826.07,88.74542039,421.57,0,20.6,1077.67,0,0,0,331.21,41.22,50.61,440,3019.6,4980.91,0.606234604,16
5733,2000,4,1586,2416,0.656456954,1549,9952.56,6.396246787,200,106358.15,68.35356684,206.23,0,64.4,460.47,72.6,31.5,0,105.5,100.8,114,401.2,3506.09,4856.56,0.72192869,10
6005,2000,4,1850,2416,0.765728477,1563,5761.28,3.678978289,200,97321.14,62.14632184,206.17,0,149.81,113.7,0,16.7,0,71.5,76.2,233.2,61.6,2195.27,2917.98,0.752325239,178
6102,2000,4,1945,2416,0.805049669,1893,10997.92,5.785334035,150,108831.16,57.24942662,172.94,0,7.8,1245.21,14.3,1.6,0,169.78,64.74,111.43,1363.7,2462.56,5441.12,0.452583292,3
6103,2000,4,1946,2416,0.805463576,1789,13509.49,7.509444136,306.54,128532.57,71.44667593,306.54,0,341.1,1121.51,13.2,22.5,0,320.4,139.44,152.1,1443.83,2719.93,6274.01,0.433523377,54
6105,2000,4,1948,2416,0.806291391,899,6620.76,7.3564,200,70892.22,78.76913333,218.79,0,131.9,29.53,0,6.05,0,36,46.68,372.2,87.7,2520.7,3230.76,0.780218896,211
6116,2000,4,1959,2416,0.810844371,1812,12788.48,7.007386301,400,245782.98,134.6756055,401.09,0,33.8,1765.22,10.9,0,0,208.9,41.22,13.16,1146.7,2737.58,5957.48,0.459519797,126
6191,2000,5,2775,2775,1,1523,10709.91,7.032114248,200,98161.52,64.45273802,203.93,0,84.65,2731.44,0,0,30,1360.8,64.44,49.68,53.5,615.4,4989.91,0.123328878,1
6212,2000,4,2049,2416,0.848096026,1253,8804.3,7.009792994,400,224695.68,178.8978344,427.67,0,4,865.47,3,0,0,244.82,27.4,60.2,430.5,2542.31,4177.7,0.608542978,24
6407,2000,4,2238,2416,0.926324503,1630,6460.02,3.958345588,200,97713.29,59.87333946,420.98,0,138.6,371.38,0,20,0,425.33,8.22,159.2,186.43,1760.86,3070.02,0.573566296,129
6466,2000,4,2295,2416,0.949917219,2366,8267.29,3.491254223,100,133399.19,56.3341174,146.85,0,127.1,612.1,37.9,4.5,0,69.6,30.72,203.18,95.3,2739.57,3919.97,0.698875246,114
6488,2000,4,2317,2416,0.959023179,1851,9556.32,5.157215326,300,165489.61,89.30901781,311.93,0,134.3,807.97,0,25.4,0,337.32,116,221,559.11,2205.22,4406.32,0.50046751,71
6489,2000,4,2318,2416,0.959437086,1698,10849.98,6.389858657,200,127602.32,75.14859835,216.71,0,160.1,866.79,38.6,14.6,0,240,89.34,212.1,350.1,2478.35,4449.98,0.556935087,49
6650,2000,17,1238,2051,0.603607996,1716,8526.03,4.962764843,200,155385.09,90.4453376,222.92,0,34.5,451.37,28.5,2.22,0,144.78,21.38,182.05,295.2,3016.03,4176.03,0.722224218,144
6651,2000,17,1239,2051,0.604095563,1475,8365.97,5.599712182,270,90956.94,60.88148594,272.17,0,114,264.68,0,9.7,0,130.8,0,55.3,185.9,3300.59,4060.97,0.812759021,194
6672,2000,17,1260,2051,0.614334471,1533,9005.54,5.862981771,400,94168.06,61.30733073,402.73,1.26,74.4,1332.79,5.5,0,0,86.8,16.86,92.05,1098.8,1728.18,4436.64,0.389524505,1
6695,2000,17,1283,2051,0.625548513,953,6432.21,6.70021875,200,82900.96,86.35516667,207.55,0,301,213.1,0,152.4,0,250.5,51.9,133.8,183.8,1468.71,2755.21,0.533066445,50
6720,2000,17,1308,2051,0.637737689,1935,12669.67,6.53749742,300,243459.95,125.6243292,313.91,0,489.7,1247.28,0,10.6,0,159.9,48.88,66.55,879.8,3294.02,6196.73,0.531573911,214
6721,2000,17,1309,2051,0.638225256,1605,13127.44,8.163830846,300,215428.67,133.9730535,338.83,0,444.9,1245.96,0,45.4,0,153,0,41.6,900.8,3585.78,6417.44,0.558755516,132
6728,2000,17,1316,2051,0.641638225,1106,7863.95,7.052869955,300,125315.09,112.3902152,303.79,0.1,118,746.65,22.5,2.3,0,129.4,6,10.39,309.88,2651.73,3996.95,0.663438372,102
6729,2000,17,1317,2051,0.642125792,1002,8644.94,8.576329365,300,104281.95,103.4543155,307.4,0,232.3,310.37,0,15.45,0,129.4,0,69.8,364.6,2936.48,4058.4,0.723556081,112
6799,2000,17,1383,2051,0.674305217,1364,10639.45,7.777375731,300,116261.15,84.98622076,313.75,0,384,720.22,8.5,12.45,0,141.9,0,0,590.4,2971.98,4829.45,0.615386845,192
6820,2000,17,1404,2051,0.684544125,1244,8238.73,6.622773312,100,83481.72,67.10749196,154.82,0.1,0,342.11,0.78,7,0,679.93,6.66,46.19,82.4,2923.56,4088.73,0.715028872,26
6841,2000,17,1425,2051,0.694783033,778,8120.86,10.43812339,300,60589.45,77.87847044,344.66,0,408.4,389.91,0,36.5,0,273.9,0,9.1,523.95,2219.7,3861.46,0.574834389,77
6891,2000,17,1475,2051,0.719161385,1592,11464.95,7.15664794,400,292442.7,182.5485019,458.61,0,265.96,899.64,10.83,66.55,0,385.23,0,36.6,456.8,3276.34,5397.95,0.60696005,230
6957,2000,17,1537,2051,0.749390541,1552,10414.37,6.671601537,200,93561.65,59.93699552,210.31,0,623.9,390.8,12,69.55,0,54.7,0,1,290.4,3701.02,5143.37,0.719571021,254
6991,2000,17,1571,2051,0.765967821,1986,11371.13,5.714135678,100,103069.88,51.79390955,120.29,0,369.2,864.02,21.7,85.3,0,439.4,97.62,145.4,380.6,2981.97,5385.21,0.553733281,131
7004,2000,17,1584,2051,0.772306192,985,7382.71,7.464823054,300,70203.53,70.98435794,302.19,0,31.1,681.88,24.1,8.04,0,206.05,30.68,89.2,592.6,1849.06,3512.71,0.526391305,11
7005,2000,17,1585,2051,0.772793759,833,6445.12,7.691073986,300,53639.71,64.00920048,303.71,0,177.8,367.4,15,62.85,0,338,0,37,483.1,1688.57,3169.72,0.532718978,43
7066,2000,17,1646,2051,0.802535349,1362,9261.61,6.775135333,100,69261.19,50.66656181,134.4,0.1,72.9,961.13,23.1,15.7,0,218.4,9.7,76.2,422.8,2750.28,4550.31,0.604415963,111
7067,2000,17,1647,2051,0.803022916,1167,7956.01,6.794201537,100,59908.26,51.1599146,146,0,283.3,337.14,5,27.4,0,211.65,0,82.7,368.5,2572.74,3888.43,0.661639788,98
7089,2000,17,1667,2051,0.812774256,1739,12153.77,6.988941921,300,113141.54,65.06126509,302.39,0,152.9,776.79,53.2,88.8,0,142.6,0,20.2,1013.5,3885.78,6133.77,0.633505984,104
7171,2000,17,1743,2051,0.849829352,1002,8661.99,8.62748008,100,57281.56,57.05334661,132.67,0,67.2,753.96,0,49.25,0,551.5,0,49,328.1,2542.98,4341.99,0.585671547,14
7336,2000,17,1902,2051,0.927352511,1318,10434.25,7.904734848,150,69335.67,52.52702273,154.76,0,171.6,1456.67,13.3,1.8,0,137.88,9.5,154.06,1394.3,1832.94,5172.05,0.354393326,-1
7426,2000,17,1990,2051,0.970258411,1675,6857.19,4.093844776,200,135284.45,80.76683582,229,0,221,452.75,0,20.63,0,249.9,83.1,77.65,152.6,2077.78,3335.41,0.622945905,153
7427,2000,17,1991,2051,0.970745978,1729,8572.1,4.952108608,250,139469.24,80.57148469,288.98,0,308.8,561.17,0,63.15,0,624.9,163.8,143.9,314.4,2151.98,4332.1,0.496752153,172
7534,2000,19,1427,2305,0.619088937,1479,8999.54,6.052145259,400,315580.13,212.2260457,470.06,0,83.9,1301.28,25.9,0,0,72.45,3.78,75.45,604.28,2470.3,4637.34,0.532697624,146
7535,2000,19,1428,2305,0.619522777,1077,7872.08,7.302486085,500,264886.32,245.7201484,551.44,0,78.84,482.37,0,14.5,0,51.6,0,27.75,548.44,2763.58,3967.08,0.696628251,68
7549,2000,19,1440,2305,0.62472885,1435,7299.16,5.082980501,300,108714.77,75.70666435,323.6,0,196.8,527.57,0,20.55,0,294.3,40.62,106.1,188.1,2335.12,3709.16,0.62955494,64
7587,2000,19,1474,2305,0.639479393,1246,8298.67,6.649575321,100,77765.32,62.31195513,128.79,0,182.6,388.03,5.9,7.05,0,60.8,0,8,269,3217.29,4138.67,0.777372924,90
7687,2000,19,1570,2305,0.681127983,1019,9443.77,9.124415459,200,186859.87,180.5409372,679.07,0,57.1,449.92,6.35,30.9,13.8,20.5,2.4,0,1332.7,2236.1,4149.77,0.538849141,17
7730,2000,19,1613,2305,0.69978308,2120,6389.75,3.004113775,200,199016.31,93.56667137,257.18,5.32,188.2,440.14,12.5,0,0,124.37,80.04,184.93,475.3,1578.95,3089.75,0.5110284,56
7731,2000,19,1614,2305,0.70021692,2364,8921.07,3.764164557,200,225980.17,95.3502827,266.08,0,258.2,487.99,13,41.25,0,122.76,104.4,259.9,666.5,2426.07,4380.07,0.553888408,80
7739,2000,19,1622,2305,0.703687636,1401,11581.35,8.242953737,100,83168.04,59.19433452,201.37,0,130.9,443.74,0,75.6,0,62.7,11.16,73.2,917.6,3819.15,5534.05,0.690118449,24
7803,2000,19,1684,2305,0.730585683,1767,19414.82,10.96882486,200,200924.86,113.5168701,337.89,36.89,445.31,1271.8,15,48.8,0,242.35,25.2,40.4,2147.1,3981.97,8254.82,0.482381203,67
7888,2000,19,1769,2305,0.767462039,1302,9465.19,7.225335878,200,99748.35,76.14377863,214.28,0,130.5,904.03,23,23.8,0,225.86,27.42,92.92,740.66,2434.2,4602.39,0.528899115,87
7889,2000,19,1770,2305,0.767895879,1270,10773.86,8.410507416,300,132663.27,103.5622717,312.84,0,147.99,603.77,13,47.9,0,243.8,54,40.96,561.59,3376.75,5089.76,0.663439926,117
7909,2000,19,1790,2305,0.776572668,664,3271.56,4.927048193,200,16453.11,24.77878012,202.55,0,131.64,100.71,0,68,0,68.4,9.3,8.9,128.5,1086.11,1601.56,0.678157546,20
7968,2000,19,1849,2305,0.802169197,1851,6745.74,3.644376013,100,105838.06,57.17885467,295.51,2.75,143.98,535.72,26.3,83.9,0,284.5,1.26,166.33,247,1904,3395.74,0.560702527,150
7969,2000,19,1850,2305,0.802603037,858,4174.37,4.848281069,200,51206.52,59.4733101,218.32,0,98.99,237.02,15,43.45,0,305.55,0,71.1,89.8,1214.72,2075.63,0.585229545,42
7979,2000,19,1860,2305,0.806941432,1309,10431.22,7.920440395,300,121331.76,92.12738041,305.39,0,94.3,1248.36,0,80.2,0,250.36,3.9,0,807,2560.5,5044.62,0.507570441,45
8087,2000,19,1964,2305,0.852060738,284,3899.3,13.63391608,200,13293.78,46.48174825,201.96,87.6,427.8,119.3,7.8,32.4,0,87.08,21.42,0,306.4,636.8,1726.6,0.368817329,11
8103,2000,19,1980,2305,0.859002169,1192,3875.15,3.248239732,200,69867.41,58.56446773,201.03,0,10.8,235.66,5,12.65,0,123,21.6,145.57,118.65,1197.22,1870.15,0.640173248,24
8104,2000,19,1981,2305,0.859436009,1663,6027.43,3.620078078,150,109253.76,65.61787387,156.84,7.22,81.1,690.19,9.2,0.38,0,79.98,62.52,123.4,128.1,1762.34,2944.43,0.598533502,33
8129,2000,19,2004,2305,0.869414317,1485,10711.88,7.18435949,200,111463.68,74.757666,231.55,0,389.3,664.56,8.4,7.9,0,64.8,3.6,41.6,815.4,3101.32,5096.88,0.608474204,179
8242,2000,19,2113,2305,0.91670282,1076,6017.78,5.587539461,300,121778.76,113.0722006,462.58,1.8,0,839.4,0,15.8,11.4,165.79,41.34,59.92,594.5,1457.83,3187.78,0.457318259,9
8243,2000,19,2114,2305,0.917136659,996,7544.47,7.559589178,250,68760.8,68.89859719,260.21,0,54,772.67,13.2,20.4,0,114.4,9.66,18.2,884.6,1627.34,3514.47,0.463039946,23
8268,2000,19,2137,2305,0.927114967,1835,10198.08,5.539424226,400,298789.3,162.2972841,410.16,0.97,5.2,1130.2,18,75.28,11.7,333.39,50.04,75.69,409.2,3109.03,5218.7,0.595747983,29
8269,2000,19,2138,2305,0.927548807,1618,11345.93,6.995024661,400,309248.02,190.6584587,528.53,0,77.8,727.39,14.6,101.3,0,277.4,6.54,62.53,626,3462.93,5356.49,0.646492386,55
8352,2000,19,2221,2305,0.963557484,1607,10990.21,6.838960797,400,185726.58,115.5734785,402.01,0,59.1,1413.46,0,88.14,35.04,125.8,104.52,79.27,1082,1701.1,4688.43,0.362829348,87
8353,2000,19,2222,2305,0.963991323,1064,9505.89,8.908987816,200,76118.99,71.33925961,248.32,0,151.37,903.97,0,42.75,0,81.5,108,107.5,1367.52,1713.28,4475.89,0.382779738,66
8394,2000,19,2263,2305,0.981778742,1627,8283.25,5.091118623,400,265057.65,162.9118931,421.29,0,16.5,1006.9,0,40.52,9.36,68.85,42.66,20.04,559.2,2000.3,3764.33,0.531382743,178
8395,2000,19,2264,2305,0.982212581,1438,8350.92,5.807315716,400,283079.88,196.856662,427.8,0,246,553.07,0,11.3,0,88.5,45.3,29.5,646.2,2761.05,4380.92,0.630244332,193
8496,2000,15,400,631,0.633914422,1666,9552,5.692491061,400,217753.56,129.769702,409.3,5.39,110.3,1098.56,15,0,0,374.46,22.32,239.23,732.96,2168.72,4766.94,0.454950136,76
8497,2000,15,401,631,0.635499208,1254,12531.77,9.993437002,500,186377.43,148.6263397,511.9,0,303.35,2598.9,5,16.9,0.5,2019.7,36,204.18,208.9,757.4,6150.83,0.123137853,-1
8645,2000,15,547,631,0.866877971,870,7576.95,8.709137931,200,63876.82,73.42163218,218.32,0,145.05,1644.02,11.9,15,1.3,1209.2,24.18,90.4,189.8,496.1,3826.95,0.129633259,-1
8696,2000,15,598,631,0.94770206,1374,9911.97,7.187795504,300,172468.55,125.067839,350.43,0,40.7,1178.45,5.5,10.9,0,190.63,41.16,173.68,574.35,2607.6,4822.97,0.540662704,31
8697,2000,15,599,631,0.949286846,1046,7310.18,6.988699809,200,72016.18,68.84912046,284.5,0,137.25,1901.18,5,6,0,950.2,43.2,207.3,118.6,184.35,3553.08,0.051884562,-1
8737,2000,11,381,613,0.621533442,1311,11483.74,8.75285061,300,114335.57,87.14601372,307.62,0,221.5,908.72,32.5,51.25,0,250.1,0,72.6,683.8,3283.27,5503.74,0.596552526,67
8806,2000,11,440,613,0.717781403,1759,10472.11,5.94330874,300,187178.32,106.2306016,316.72,0,158.6,893.06,28.4,0,0,282.95,18.26,91.9,407.4,3144.8,5025.37,0.625784768,135
8892,2000,11,516,613,0.841761827,1748,10448.81,5.974162379,200,114470.58,65.44915952,205.38,0,164.9,1028.11,2.6,6.2,0,112.53,3.74,99,406.7,3214.6,5038.38,0.638022539,146
8968,2000,11,592,613,0.965742251,1102,5952.08,5.386497738,200,67456.23,61.04636199,206.72,1.4,37.2,627.36,33.25,0.1,0,52.3,1.02,40.6,321.6,1866.25,2981.08,0.626031505,59
9022,2000,14,384,582,0.659793814,1226,9852,8.029339853,350,140932.92,114.8597555,353.56,0,31.3,1314.32,0,0,0,80.82,10.28,60.1,750.02,2717.16,4964,0.547373086,23
9236,2000,7,610,963,0.633437175,2073,8121.81,3.897221689,250,119748.66,57.46096929,255.52,0,119.8,642.76,1.1,15,0,457.78,162,186.8,123.9,2251.27,3960.41,0.568443671,127
9237,2000,7,611,963,0.634475597,1602,7718.25,4.779102167,300,136891.09,84.76228483,305.89,0,174.1,760.53,0,17.45,1,332.7,115.26,205,115.3,1726.91,3448.25,0.500807656,141
9244,2000,7,618,963,0.641744548,1240,5299.46,4.273758065,200,70043.82,56.48695161,202.28,0,282.6,380.7,4,17.4,0,62.2,136.3,138.4,393.2,1189.66,2604.46,0.456777989,17
9470,2000,7,836,963,0.868120457,894,6697.6,7.483351955,300,75573.24,84.4393743,313.86,0.09,38.1,519.22,0,2.04,0,185.82,7.14,19.93,177.2,2363.46,3313,0.713389677,62
9516,2000,7,882,963,0.91588785,2120,8220.49,3.872110221,300,158119.89,74.47945831,326.25,0,105.3,759.45,10.3,14.4,0,323.39,72.08,71.2,494,2170.43,4020.55,0.539834102,78
9517,2000,7,883,963,0.916926272,1993,8969.74,4.498365095,200,122422.02,61.39519559,216.05,0,257.6,810.44,22.2,16.3,0,240.4,45.96,100.63,337,2629.21,4459.74,0.589543337,133
9562,2000,7,928,963,0.963655244,1648,6730.9,4.079333333,100,95345.7,57.78527273,286.2,4.4,207,687.88,11.1,19,0,121,123.22,268.4,314.9,1719,3475.9,0.494548175,43
9582,2000,7,948,963,0.984423676,1179,6611.26,5.583834459,200,81010.27,68.42083615,293.01,0.4,12.7,889.25,0,4.84,0,259.5,1.24,74.42,303.2,1745.71,3291.26,0.530407807,20
9583,2000,7,949,963,0.985462098,1537,10983.76,7.136946069,200,108110.79,70.2474269,236.85,0,287,662.68,28.64,15.05,0,260.5,0,3,542.3,3437.39,5236.56,0.656421391,45
9614,2000,10,468,747,0.626506024,1302,5443.76,4.158716578,100,55921.7,42.72093201,150.79,0.1,90.5,603.37,0,4,13.5,256.8,54.6,28.9,114.8,1450.19,2616.76,0.554192971,84
9677,2000,10,531,747,0.710843373,1072,8214.17,7.633986989,100,47942.88,44.55657993,115.72,0,329.4,699.93,57.4,15.8,0,215.9,31.2,66.71,780.9,1300.93,3498.17,0.37188873,37
9702,2000,10,556,747,0.744310576,1923,7224.17,3.727641899,100,88784.09,45.81222394,109.17,1,257.74,784.76,12,13.9,6.66,134.76,58.14,90.18,201.54,2017.39,3578.07,0.563820719,157
9748,2000,10,602,747,0.805890228,1395,7345.23,5.242847966,300,91404.85,65.24257673,304.22,0,220.4,826.46,1.4,1.1,3.72,115.7,57.8,162.31,380.4,1817.46,3586.75,0.506714993,47
9760,2000,10,614,747,0.821954485,1741,4737.39,2.716393349,200,83740.69,48.01645069,212.62,0.69,75.4,440.44,8,4.7,10.26,103.87,17.4,105.15,108.2,1390.04,2264.15,0.613934589,99
9772,2000,10,626,747,0.838018742,1407,7953.55,5.612949894,200,113575.83,80.15231475,221.97,0,193.3,792.54,55.2,23.5,0,77.36,1.26,39.61,440.2,2135.94,3758.91,0.568233876,82
9773,2000,10,627,747,0.83935743,1081,9953.16,9.040108992,200,79483.66,72.19224342,234.79,0,119.3,525.28,16.5,56.05,60,113.53,0,14,568.2,2807.46,4280.32,0.655899559,80
9859,2000,10,713,747,0.954484605,1660,7157.75,4.293791242,115,77177.56,46.29727654,121.09,80,46.2,429.14,0,40.65,0,278.9,65.64,214.03,215.23,1717.96,3087.75,0.556379241,44
10017,2000,2,16,398,0.040201005,1065,6518.21,6.103192884,200,105648.09,98.92143258,397.83,0,12.4,608.54,6.8,18.3,0,603.43,14.4,189.6,251.4,1313.34,3018.21,0.435138708,26
10064,2000,1,29,370,0.078378378,1475,8434.66,5.679905724,200,179591.22,120.9368485,250.49,0,87.2,868.13,58.65,0,0,91.9,21.66,44.5,782.99,2265.43,4220.46,0.536773243,19
10467,2000,13,252,2714,0.092851879,314,2016.67,6.422515924,200,20973.15,66.79347134,201.81,0,20.3,252.94,0,0.2,0,708.15,0,64,6.2,14.88,1066.67,0.013949956,-1
10522,2000,13,307,2714,0.11311717,1472,11700.96,7.949021739,300,108223.69,73.52152853,308.08,0,56.9,3084.86,0,64,0,1378.35,28.5,177.2,39.4,901.75,5730.96,0.157347111,-1
10523,2000,13,308,2714,0.11348563,1000,8750.74,8.75074,200,76196.05,76.19605,283.58,0,91.4,2026.44,0,3.4,0,1649.9,32.4,144.2,51.2,561.8,4560.74,0.123181764,1
10586,2000,13,371,2714,0.1366986,1620,10283.03,6.347549383,300,239719.03,147.9747099,357.91,0,32.8,3098.31,0,0.4,0,1369.36,0,91.9,15.2,625.06,5233.03,0.11944514,1
10587,2000,13,372,2714,0.13706706,1310,10948.09,8.357320611,300,235265.16,179.5917252,392.44,0,201.5,1745.84,0,187.7,0,1455.5,11.7,404.53,32.5,1458.62,5497.89,0.265305417,-1
10620,2000,13,405,2714,0.149226234,1590,9436.84,5.935119497,200,68426.31,43.03541509,200.59,0,73.4,2372.55,0,51.8,0,1366.4,18.4,53,171.1,630.19,4736.84,0.13304017,-1
10718,2000,13,503,2714,0.185335298,1599,10724.33,6.706898061,200,81167.46,50.76138837,201.25,0,126.93,2542.73,8,15.7,0,1493.04,56.8,91.6,289.6,619.93,5244.33,0.118209571,-1
